record_id,app_name,publisher,platform,source_kind,niche,keyword,rating,review_count,pricing_type,source_url,feature_tags,monetization_tags,pillar_count,whitespace_score,evidence_quality
"CMP-006991","Supreme Courtship","","pc","steam_search","avatar_identity","personal growth avatar","","","","https://store.steampowered.com/app/1030100/Supreme_Courtship/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006992","Funny Fingers","","pc","steam_search","avatar_identity","personal growth avatar","","","฿85.00","https://store.steampowered.com/app/669690/Funny_Fingers/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006993","The Uncultured","","pc","steam_search","avatar_identity","personal growth avatar","","","฿179.00","https://store.steampowered.com/app/3227790/The_Uncultured/?snr=1_7_7_151_150_1","avatar_identity","","1","1","medium"
"CMP-006994","Onform: Video Analysis App","OnForm, Inc.","ios","app_store_search","avatar_identity","avatar coaching","4.78794","8356","free","https://apps.apple.com/us/app/onform-video-analysis-app/id1490334045?uo=4","avatar_identity|photo_video_generation|coaching|gaming_progression|social_community","subscription_likely|freemium_likely","3","4","high"
"CMP-006995","Avatar Nutrition: Macro Coach","Avatar Nutrition","ios","app_store_search","avatar_identity","avatar coaching","4.79051","611","free","https://apps.apple.com/us/app/avatar-nutrition-macro-coach/id1507989271?uo=4","ai|avatar_identity|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","6","high"
"CMP-006996","Skillest: #1 Sports Coaching","2BA PTY LTD","ios","app_store_search","avatar_identity","avatar coaching","4.9235","2706","free","https://apps.apple.com/us/app/skillest-1-sports-coaching/id1054851741?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-006997","Vocal Image: AI Speaking Coach","Vocal Image OU","ios","app_store_search","avatar_identity","avatar coaching","4.51809","9865","free","https://apps.apple.com/us/app/vocal-image-ai-speaking-coach/id1535324205?uo=4","ai|avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","6","high"
"CMP-006998","CoachApp: The Coaching Masters","The Coaching Masters Limited","ios","app_store_search","avatar_identity","avatar coaching","4.64706","17","free","https://apps.apple.com/us/app/coachapp-the-coaching-masters/id1597452243?uo=4","avatar_identity|coaching|habits_streaks|social_community","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-006999","VisualEyes: Video Coaching App","Timothy McClain","ios","app_store_search","avatar_identity","avatar coaching","4.76257","358","free","https://apps.apple.com/us/app/visualeyes-video-coaching-app/id1643006248?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-007000","CharmXP: AI Charisma Coach","FullBricks LLC","ios","app_store_search","avatar_identity","avatar coaching","4.38614","1515","free","https://apps.apple.com/us/app/charmxp-ai-charisma-coach/id6745228181?uo=4","ai|avatar_identity|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","6","high"
"CMP-007001","The Path AI Therapy & Coaching","Dig Deep","ios","app_store_search","avatar_identity","avatar coaching","4.73332","45","free","https://apps.apple.com/us/app/the-path-ai-therapy-coaching/id6759060774?uo=4","ai|avatar_identity|coaching|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","4","7","high"
"CMP-007002","Intuitive Life Coaching Oracle","Frederic Calendini","ios","app_store_search","avatar_identity","avatar coaching","4.89126","561","free","https://apps.apple.com/us/app/intuitive-life-coaching-oracle/id662136391?uo=4","tarot_or_oracle|manifestation_spirituality|avatar_identity|photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","5","9","high"
"CMP-007003","EZRA Сoaching","Lee Hecht Harrison","ios","app_store_search","avatar_identity","avatar coaching","5","15","free","https://apps.apple.com/us/app/ezra-%D1%81oaching/id1451727491?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-007004","USA Hockey Mobile Coach","USA Hockey","ios","app_store_search","avatar_identity","avatar coaching","4.44765","277","free","https://apps.apple.com/us/app/usa-hockey-mobile-coach/id566676679?uo=4","avatar_identity|photo_video_generation|coaching|social_community","freemium_likely","2","3","high"
"CMP-007005","Coachly: 1-on-1 Sport Coaching","SeamsUp Inc.","ios","app_store_search","avatar_identity","avatar coaching","4.97581","124","free","https://apps.apple.com/us/app/coachly-1-on-1-sport-coaching/id1509211308?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-007006","Birch and Stone Coaching","Emily Brower","ios","app_store_search","avatar_identity","avatar coaching","5","5","free","https://apps.apple.com/us/app/birch-and-stone-coaching/id6751425428?uo=4","avatar_identity|photo_video_generation|coaching","freemium_likely","2","3","high"
"CMP-007007","Towniz World: Avatar Life","My Town Games LTD","ios","app_store_search","avatar_identity","avatar coaching","4.7282","1766","free","https://apps.apple.com/us/app/towniz-world-avatar-life/id6752649467?uo=4","avatar_identity|coaching|mindfulness|gaming_progression|social_community","freemium_likely","4","6","high"
"CMP-007008","Vision AI - Advice Chat","METRONOM YAZILIM LIMITED SIRKETI","ios","app_store_search","avatar_identity","avatar coaching","4.47987","1640","free","https://apps.apple.com/us/app/vision-ai-advice-chat/id6742842945?uo=4","ai|avatar_identity|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","6","high"
"CMP-007009","‎Calorie Counter: Food Tracker","Hashtag inovatsii EOOD","ios","app_store_search","avatar_identity","avatar coaching","4.34026","3465","free","https://apps.apple.com/us/app/calorie-counter-food-tracker/id1484327050?uo=4","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-007010","DupDub Lab - Talking Photos","Mobvoi PTE. LTD.","ios","app_store_search","avatar_identity","avatar coaching","2.72727","11","free","https://apps.apple.com/us/app/dupdub-lab-talking-photos/id6450767188?uo=4","ai|avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","6","high"
"CMP-007011","GPark: Create and Play","CRAFTSMAN TECH PTE. LTD.","ios","app_store_search","avatar_identity","avatar coaching","3.94984","957","free","https://apps.apple.com/us/app/gpark-create-and-play/id6448590224?uo=4","ai|avatar_identity|photo_video_generation|coaching|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-007012","a)plan coaching 2.0","A-Plan","ios","app_store_search","avatar_identity","avatar coaching","5","4","free","https://apps.apple.com/us/app/a-plan-coaching-2-0/id6443783497?uo=4","avatar_identity|coaching|habits_streaks|journaling_mood|gaming_progression|social_community","subscription_likely|freemium_likely","4","7","high"
"CMP-007013","Coaching-Kata","Lean Partners Projekt Gesellschaft mbH&Co.KG","ios","app_store_search","avatar_identity","avatar coaching","5","2","free","https://apps.apple.com/us/app/coaching-kata/id947980113?uo=4","avatar_identity|coaching|gaming_progression","subscription_likely|freemium_likely","3","4","high"
"CMP-007014","PlayBook - Coach Tactic Board","Anant Patni","ios","app_store_search","avatar_identity","avatar coaching","4.19602","352","free","https://apps.apple.com/us/app/playbook-coach-tactic-board/id1603572641?uo=4","avatar_identity|coaching|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-007015","Cylient Coaching Moments","Dianna Anderson","ios","app_store_search","avatar_identity","avatar coaching","4.14286","7","free","https://apps.apple.com/us/app/cylient-coaching-moments/id516418217?uo=4","avatar_identity|coaching|gaming_progression","subscription_likely|freemium_likely","3","4","high"
"CMP-007016","My AI Coach - Rocky","Rocky.ai","ios","app_store_search","avatar_identity","avatar coaching","4.16667","18","free","https://apps.apple.com/us/app/my-ai-coach-rocky/id1492680249?uo=4","ai|avatar_identity|coaching|habits_streaks|journaling_mood|social_community","subscription_likely|freemium_likely","4","7","high"
"CMP-007017","Chat AI - Personal Assistant","David Azancot","ios","app_store_search","avatar_identity","avatar coaching","4.60949","1137","free","https://apps.apple.com/us/app/chat-ai-personal-assistant/id1667023726?uo=4","ai|avatar_identity|photo_video_generation|coaching|mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","4","7","high"
"CMP-007018","Lip Sync Avatar Maker: FaceUp","Dmytro Slanchenko","ios","app_store_search","avatar_identity","avatar coaching","4.80952","21","free","https://apps.apple.com/us/app/lip-sync-avatar-maker-faceup/id6520387903?uo=4","ai|avatar_identity|photo_video_generation|coaching|gaming_progression|social_community","subscription_likely|freemium_likely","3","5","high"
"CMP-007019","RiseSmart Coaching","RiseSmart, Inc.","ios","app_store_search","avatar_identity","avatar coaching","4.91667","12","free","https://apps.apple.com/us/app/risesmart-coaching/id1622424763?uo=4","ai|avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","6","high"
"CMP-007020","Flow Lab: Growth Mindset Coach","Quantum Craft UG (haftungsbeschränkt)","ios","app_store_search","avatar_identity","avatar coaching","4.83893","894","free","https://apps.apple.com/us/app/flow-lab-growth-mindset-coach/id1443895231?uo=4","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","5","8","high"
"CMP-007021","Leland for Coaches","Leland","ios","app_store_search","avatar_identity","avatar coaching","4.78946","19","free","https://apps.apple.com/us/app/leland-for-coaches/id6444394433?uo=4","avatar_identity|coaching|gaming_progression","subscription_likely|freemium_likely","3","4","high"
"CMP-007022","Pitstop: Scale Human Potential","PitstopHealth Limited","ios","app_store_search","avatar_identity","avatar coaching","4.42856","14","free","https://apps.apple.com/us/app/pitstop-scale-human-potential/id6470808583?uo=4","ai|tarot_or_oracle|avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","5","10","high"
"CMP-007023","Delenta Coaching","DELENTA LIMITED","ios","app_store_search","avatar_identity","avatar coaching","5","2","free","https://apps.apple.com/us/app/delenta-coaching/id6737840148?uo=4","avatar_identity|coaching|habits_streaks|gaming_progression","subscription_likely|freemium_likely","3","5","high"
"CMP-007024","com.avatarnutrition.avatarnutritionappb","","android","google_play_search_fallback","avatar_identity","avatar coaching","","","","https://play.google.com/store/apps/details?id=com.avatarnutrition.avatarnutritionappb","avatar_identity|coaching","","2","3","medium"
"CMP-007025","ai.rocky.app","","android","google_play_search_fallback","avatar_identity","avatar coaching","","","","https://play.google.com/store/apps/details?id=ai.rocky.app","avatar_identity|coaching","","2","3","medium"
"CMP-007026","co.avatone.app","","android","google_play_search_fallback","avatar_identity","avatar coaching","","","","https://play.google.com/store/apps/details?id=co.avatone.app","avatar_identity|coaching","","2","3","medium"
"CMP-007027","com.coach.ai","","android","google_play_search_fallback","avatar_identity","avatar coaching","","","","https://play.google.com/store/apps/details?id=com.coach.ai","avatar_identity|coaching","","2","3","medium"
"CMP-007028","coach.zing.fitness","","android","google_play_search_fallback","avatar_identity","avatar coaching","","","","https://play.google.com/store/apps/details?id=coach.zing.fitness","avatar_identity|coaching","","2","3","medium"
