record_id,app_name,niche,platform,source_kind,keyword,feature_tags,audience_tags,pillar_count,whitespace_score,whitespace_band,source_url,evidence_quality
"CMP-006751","Human Design App: Birth Chart","avatar_identity","ios","app_store_search","identity transformation app","astrology|manifestation_spirituality|avatar_identity|habits_streaks|mindfulness|journaling_mood|gaming_progression","gen_z_creator_identity|spiritual_seekers|anxious_stressed_users|casual_gamers","4","6","medium","https://apps.apple.com/us/app/human-design-app-birth-chart/id1626501730?uo=4","high"
"CMP-006752","Looksglo - The Glow Up App","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/looksglo-the-glow-up-app/id6503262564?uo=4","high"
"CMP-006753","AI Face Swap - Face Editor","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","gen_z_creator_identity","2","3","low","https://apps.apple.com/us/app/ai-face-swap-face-editor/id1493363916?uo=4","high"
"CMP-006754","Dailyglowup: Maximize Looks","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|habits_streaks|social_community","gen_z_creator_identity|self_improvement_users","2","4","medium","https://apps.apple.com/us/app/dailyglowup-maximize-looks/id6757117065?uo=4","high"
"CMP-006755","Essence 360","avatar_identity","ios","app_store_search","identity transformation app","manifestation_spirituality|avatar_identity|photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","gen_z_creator_identity|anxious_stressed_users|coaching_professionals","5","8","high","https://apps.apple.com/us/app/essence-360/id1382387491?uo=4","high"
"CMP-006756","DoReset: Life Reset Plans","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|coaching|habits_streaks|gaming_progression","gen_z_creator_identity|self_improvement_users","3","5","medium","https://apps.apple.com/us/app/doreset-life-reset-plans/id6756178793?uo=4","high"
"CMP-006757","UMANG India","avatar_identity","ios","app_store_search","identity transformation app","manifestation_spirituality|avatar_identity|gaming_progression","gen_z_creator_identity","3","3","low","https://apps.apple.com/us/app/umang-india/id1544944177?uo=4","high"
"CMP-006758","Maxwell Leadership App","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|coaching|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/maxwell-leadership-app/id1612033257?uo=4","high"
"CMP-006759","Self: Human & Agent Identity","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|gaming_progression|social_community","gen_z_creator_identity","2","3","low","https://apps.apple.com/us/app/self-human-agent-identity/id6478563710?uo=4","high"
"CMP-006760","Authenticator App Plus","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users","2","2","low","https://apps.apple.com/us/app/authenticator-app-plus/id6740751083?uo=4","high"
"CMP-006761","GET Mobile ID","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/get-mobile-id/id1552562526?uo=4","high"
"CMP-006762","Your Manifesting Bestie App","avatar_identity","ios","app_store_search","identity transformation app","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness","gen_z_creator_identity|spiritual_seekers|anxious_stressed_users|self_improvement_users","5","7","high","https://apps.apple.com/us/app/your-manifesting-bestie-app/id6759315846?uo=4","high"
"CMP-006763","AI Face Maker: Photo Effects","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","gen_z_creator_identity","2","3","low","https://apps.apple.com/us/app/ai-face-maker-photo-effects/id6760007078?uo=4","high"
"CMP-006764","App-ify","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|gaming_progression|social_community","gen_z_creator_identity|casual_gamers","2","3","low","https://apps.apple.com/us/app/app-ify/id1580781995?uo=4","high"
"CMP-006765","Authenticator: Secure 2FA App","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|gaming_progression","gen_z_creator_identity","2","2","low","https://apps.apple.com/us/app/authenticator-secure-2fa-app/id6472184300?uo=4","high"
"CMP-006766","The School of Becoming®","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|mindfulness","gen_z_creator_identity","2","2","low","https://apps.apple.com/us/app/the-school-of-becoming/id6755316594?uo=4","high"
"CMP-006767","Myla : Manifest & Vision Board","avatar_identity","ios","app_store_search","identity transformation app","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","gen_z_creator_identity|spiritual_seekers|anxious_stressed_users|self_improvement_users","5","8","high","https://apps.apple.com/us/app/myla-manifest-vision-board/id1638650650?uo=4","high"
"CMP-006768","Goddess・Women's Wellness Coach","avatar_identity","ios","app_store_search","identity transformation app","manifestation_spirituality|avatar_identity|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","gen_z_creator_identity|spiritual_seekers|anxious_stressed_users|casual_gamers","5","8","high","https://apps.apple.com/us/app/goddess-womens-wellness-coach/id1527058035?uo=4","high"
"CMP-006769","Tony Robbins","avatar_identity","ios","app_store_search","identity transformation app","ai|manifestation_spirituality|avatar_identity|coaching|habits_streaks|gaming_progression","gen_z_creator_identity|spiritual_seekers|self_improvement_users|coaching_professionals","4","7","high","https://apps.apple.com/us/app/tony-robbins/id6740523783?uo=4","high"
"CMP-006770","Authenticator 2Fa ∘ Verify App","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|gaming_progression","gen_z_creator_identity","2","2","low","https://apps.apple.com/us/app/authenticator-2fa-verify-app/id6467853990?uo=4","high"
"CMP-006771","Face Swap App - Face replace","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|gaming_progression|social_community","gen_z_creator_identity","2","3","low","https://apps.apple.com/us/app/face-swap-app-face-replace/id6448162158?uo=4","high"
"CMP-006772","The Natural Transformer","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers","2","3","low","https://apps.apple.com/us/app/the-natural-transformer/id1615500672?uo=4","high"
"CMP-006773","Life Activated App","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|habits_streaks|gaming_progression","gen_z_creator_identity|casual_gamers","2","3","low","https://apps.apple.com/us/app/life-activated-app/id1599856564?uo=4","high"
"CMP-006774","Streignth Inner Empire","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|casual_gamers","4","7","high","https://apps.apple.com/us/app/streignth-inner-empire/id6766605432?uo=4","high"
"CMP-006775","Gendo","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|journaling_mood|gaming_progression","gen_z_creator_identity","3","4","medium","https://apps.apple.com/us/app/gendo/id1516343016?uo=4","high"
"CMP-006776","Seren - An Ally That Gets You","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users","4","8","high","https://apps.apple.com/us/app/seren-an-ally-that-gets-you/id6739507418?uo=4","high"
"CMP-006777","Total Identity Monitoring","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity","gen_z_creator_identity|self_improvement_users","1","1","low","https://apps.apple.com/us/app/total-identity-monitoring/id1477319089?uo=4","high"
"CMP-006778","Incode Verify","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/incode-verify/id6476494892?uo=4","high"
"CMP-006779","TransGate","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|gaming_progression|social_community","gen_z_creator_identity","2","2","low","https://apps.apple.com/us/app/transgate/id6738957441?uo=4","high"
"CMP-006780","Daon IdentityX","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/daon-identityx/id467423665?uo=4","high"
"CMP-006781","PluralMe","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|gaming_progression","gen_z_creator_identity","2","2","low","https://apps.apple.com/us/app/pluralme/id6766553735?uo=4","high"
"CMP-006782","Elixir: Find Balance & Purpose","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users","4","8","high","https://apps.apple.com/us/app/elixir-find-balance-purpose/id1670957793?uo=4","high"
"CMP-006783","Microsoft Identity Pass","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers","2","2","low","https://apps.apple.com/us/app/microsoft-identity-pass/id1478150808?uo=4","high"
"CMP-006784","Photo Face Swap AI Editor App","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|journaling_mood|gaming_progression|social_community","gen_z_creator_identity","3","5","medium","https://apps.apple.com/us/app/photo-face-swap-ai-editor-app/id6504280952?uo=4","high"
"CMP-006785","Deeper Me: Self-coaching app","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers","4","7","high","https://apps.apple.com/us/app/deeper-me-self-coaching-app/id1673254462?uo=4","high"
"CMP-006786","Innermost: Self-Discovery AI","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|habits_streaks|mindfulness|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers","3","6","medium","https://apps.apple.com/us/app/innermost-self-discovery-ai/id6758416119?uo=4","high"
"CMP-006787","Daily Face: Face morph app","avatar_identity","ios","app_store_search","identity transformation app","ai|avatar_identity|photo_video_generation|habits_streaks|journaling_mood|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers|coaching_professionals","3","6","medium","https://apps.apple.com/us/app/daily-face-face-morph-app/id1483580537?uo=4","high"
"CMP-006788","To Be Magnetic","avatar_identity","ios","app_store_search","identity transformation app","manifestation_spirituality|avatar_identity|photo_video_generation|coaching|gaming_progression","gen_z_creator_identity|spiritual_seekers","4","5","medium","https://apps.apple.com/us/app/to-be-magnetic/id1640171390?uo=4","high"
"CMP-006789","FaceID Scan","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|photo_video_generation","gen_z_creator_identity","1","1","low","https://apps.apple.com/us/app/faceid-scan/id6755472559?uo=4","high"
"CMP-006790","Clubs App: Change Your Life","avatar_identity","ios","app_store_search","identity transformation app","avatar_identity|coaching|habits_streaks|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/clubs-app-change-your-life/id1665784181?uo=4","high"
